,Load,Wind,Solar,Nuclear,NetLoad1,DispGen,NetLoad2
7/26/2016 13:00,56827,1788,510,4712,49818,48741,1077
7/26/2016 14:00,58812,2960,512,4712,50629,48237,2392
7/26/2016 15:00,59383,3408,503,4712,50760,47172,3588
7/26/2016 16:00,59575,4469,453,4712,49941,45861,4080
7/26/2016 17:00,59069,4534,400,4712,49423,44516,4907
7/26/2016 18:00,58252,4544,314,4712,48683,42185,6498
7/26/2016 19:00,56916,5444,105,4712,46655,40979,5676
7/26/2016 20:00,54778,4460,0,4712,45605,39938,5667
7/26/2016 21:00,53387,4332,0,4712,44343,36734,7609
7/26/2016 22:00,52003,4069,0,4712,43222,33199,10023
7/26/2016 23:00,48692,3714,0,4712,40266,30847,9419
7/27/2016 0:00,44792,3696,0,4712,36384,28682,7702
7/27/2016 1:00,41628,3647,0,4712,33269,27316,5953
7/27/2016 2:00,39450,3435,0,4712,31303,26833,4470
7/27/2016 3:00,37924,3142,0,4712,30071,27358,2713
7/27/2016 4:00,37130,2338,0,4712,30080,29546,534
7/27/2016 5:00,37220,1774,0,4712,30734,31850,-1116
7/27/2016 6:00,38601,1490,0,4712,32398,32559,-161
7/27/2016 7:00,40686,1264,114,4712,34596,34538,58
7/27/2016 8:00,41720,1385,238,4712,35385,37051,-1666
7/27/2016 9:00,43760,1469,377,4712,37202,40074,-2872
7/27/2016 10:00,46472,1214,495,4712,40051,42941,-2890
7/27/2016 11:00,49378,1325,506,4712,42835,44751,-1916
7/27/2016 12:00,52170,1983,516,4712,44958,46391,-1433
7/27/2016 13:00,54452,2315,513,4712,46912,46702,210
7/27/2016 14:00,56672,2972,505,4712,48482,47003,1479
7/27/2016 15:00,57600,3119,511,4712,49258,46712,2546
7/27/2016 16:00,57927,2748,485,4712,49982,45619,4363
7/27/2016 17:00,57580,2960,436,4712,49472,43962,5510
7/27/2016 18:00,56468,3386,338,4712,48033,42683,5350
7/27/2016 19:00,55273,3624,172,4712,46766,40886,5880
7/27/2016 20:00,53679,5450,0,4712,43517,38812,4705
7/27/2016 21:00,52738,5247,0,4712,42780,35174,7606
7/27/2016 22:00,51518,6080,0,4712,40726,31698,9028
7/27/2016 23:00,48270,5749,0,4712,37809,29465,8344
7/28/2016 0:00,44750,4234,0,4712,35804,28357,7447
7/28/2016 1:00,41637,3644,0,4712,33282,27025,6257
7/28/2016 2:00,39577,4241,0,4712,30624,26227,4397
7/28/2016 3:00,38174,4000,0,4712,29462,26706,2756
7/28/2016 4:00,37406,3488,0,4712,29206,28479,727
7/28/2016 5:00,37564,2581,0,4712,30270,30983,-713
7/28/2016 6:00,38973,2171,0,4712,32090,32171,-81
7/28/2016 7:00,40964,1667,130,4712,34456,34311,145
7/28/2016 8:00,41965,1666,237,4712,35350,37220,-1870
7/28/2016 9:00,44062,1705,284,4712,37361,40717,-3356
7/28/2016 10:00,47060,1686,402,4712,40260,44222,-3962
7/28/2016 11:00,50750,1357,512,4712,44169,45865,-1696
7/28/2016 12:00,54064,1600,521,4712,47231,47468,-237
7/28/2016 13:00,55688,1911,514,4712,48551,48512,39
7/28/2016 14:00,57606,2403,518,4712,49973,48909,1064
7/28/2016 15:00,59219,3034,508,4712,50966,48122,2844
7/28/2016 16:00,60217,3589,477,4712,51439,46943,4496
7/28/2016 17:00,59892,3711,399,4712,51070,44104,6966
7/28/2016 18:00,58517,4457,313,4712,49035,42416,6619
7/28/2016 19:00,56436,3472,147,4712,48105,41176,6929
7/28/2016 20:00,53972,4016,0,4712,45244,38662,6582
7/28/2016 21:00,52484,5257,0,4712,42515,34544,7971
7/28/2016 22:00,50994,5922,0,4712,40360,30617,9743
7/28/2016 23:00,47793,6356,0,4712,36725,27324,9401
7/29/2016 0:00,44172,7472,0,4712,31987,25292,6695
7/29/2016 1:00,40947,7177,0,4712,29058,24547,4511
7/29/2016 2:00,38845,6923,0,4712,27210,23546,3664
7/29/2016 3:00,37433,6819,0,4712,25902,24053,1849
7/29/2016 4:00,36524,6188,0,4712,25623,25819,-196
7/29/2016 5:00,36452,4723,0,4712,27017,28391,-1374
7/29/2016 6:00,37633,4075,0,4712,28846,29882,-1036
7/29/2016 7:00,39280,2852,172,4712,31545,32738,-1193
7/29/2016 8:00,40356,2678,273,4712,32693,35323,-2630
7/29/2016 9:00,42821,3328,358,4712,34423,38800,-4377
7/29/2016 10:00,46290,2956,488,4712,38135,42244,-4109
7/29/2016 11:00,50148,2924,511,4712,42001,44353,-2352
7/29/2016 12:00,53418,3443,520,4712,44743,46908,-2165
7/29/2016 13:00,56104,3750,510,4712,47132,48441,-1309
7/29/2016 14:00,58742,4111,516,4712,49403,49960,-557
7/29/2016 15:00,60907,3675,507,4712,52012,50424,1588
7/29/2016 16:00,62361,4533,481,4712,52636,49260,3376
7/29/2016 17:00,62930,4949,433,4712,52837,47481,5356
7/29/2016 18:00,62419,4698,316,4712,52693,45294,7399
7/29/2016 19:00,60487,4755,157,4712,50862,43408,7454
7/29/2016 20:00,57921,4654,0,4712,48555,41050,7505
7/29/2016 21:00,55682,5308,0,4712,45662,37330,8332
7/29/2016 22:00,53871,5842,0,4712,43317,33221,10096
7/29/2016 23:00,50595,5714,0,4712,40169,30591,9578
7/30/2016 0:00,47007,6231,0,4712,36065,28131,7934
7/30/2016 1:00,43841,6936,0,4712,32193,25762,6431
7/30/2016 2:00,41302,7272,0,4712,29318,24934,4384
7/30/2016 3:00,39440,6755,0,4712,27973,24950,3023
7/30/2016 4:00,38090,5559,0,4712,27818,25925,1893
7/30/2016 5:00,37335,4282,0,4712,28342,26845,1497
7/30/2016 6:00,37312,4176,0,4712,28425,28187,238
7/30/2016 7:00,37563,2889,206,4712,29756,32004,-2248
7/30/2016 8:00,38157,2410,356,4712,30679,35040,-4361
7/30/2016 9:00,41481,3154,411,4712,33204,38621,-5417
7/30/2016 10:00,45854,3002,490,4712,37651,42584,-4933
7/30/2016 11:00,50229,2695,517,4712,42305,45699,-3394
7/30/2016 12:00,54050,3051,524,4712,45762,47752,-1990
7/30/2016 13:00,57199,3490,519,4712,48478,48972,-494
7/30/2016 14:00,59747,4391,516,4712,50128,49597,531
7/30/2016 15:00,61734,4801,503,4712,51718,49363,2355
7/30/2016 16:00,62982,5369,482,4712,52419,47235,5184
7/30/2016 17:00,63097,7034,427,4712,50924,45067,5857
7/30/2016 18:00,62044,7347,321,4712,49663,42981,6682
7/30/2016 19:00,60464,7283,117,4712,48352,41082,7270
7/30/2016 20:00,58291,7322,0,4712,46257,38380,7877
7/30/2016 21:00,56211,8431,0,4712,43068,35107,7961
7/30/2016 22:00,54475,8779,0,4712,40985,32027,8958
7/30/2016 23:00,51287,8511,0,4712,38064,29010,9054
7/31/2016 0:00,47861,8858,0,4712,34291,26558,7733
7/31/2016 1:00,44654,8933,0,4712,31009,25256,5753
7/31/2016 2:00,42173,8425,0,4712,29037,24209,4828
7/31/2016 3:00,40189,8484,0,4712,26993,23686,3307
7/31/2016 4:00,38811,8275,0,4712,25824,23482,2342
7/31/2016 5:00,37995,8635,0,4712,24648,23048,1600
7/31/2016 6:00,37729,8724,0,4712,24293,23748,545
7/31/2016 7:00,37614,8000,269,4712,24633,26785,-2152
7/31/2016 8:00,37829,8516,382,4712,24219,29057,-4838
7/31/2016 9:00,40959,9520,459,4712,26268,32571,-6303
7/31/2016 10:00,45133,8597,492,4712,31331,36586,-5255
7/31/2016 11:00,49071,7660,515,4712,36184,40176,-3992
7/31/2016 12:00,52759,6846,523,4712,40679,42847,-2168
7/31/2016 13:00,55961,7050,516,4712,43683,44398,-715
7/31/2016 14:00,58530,7497,518,4712,45803,45286,517
7/31/2016 15:00,60381,7954,508,4712,47208,45304,1904
7/31/2016 16:00,61566,8641,483,4712,47730,45035,2695
7/31/2016 17:00,62124,9176,430,4712,47806,43936,3870
7/31/2016 18:00,62283,9835,321,4712,47414,41884,5530
7/31/2016 19:00,61603,9237,145,4712,47509,40635,6874
7/31/2016 20:00,59611,8915,0,4712,45985,38435,7550
7/31/2016 21:00,57543,9250,0,4712,43581,34106,9475
7/31/2016 22:00,55908,10382,0,4712,40814,29570,11244
7/31/2016 23:00,52248,11016,0,4712,36521,26994,9527
8/1/2016 0:00,48184,10720,0,4712,32752,24876,7876
8/1/2016 1:00,44657,10729,0,4712,29216,23587,5629
8/1/2016 2:00,42150,10632,0,4712,26805,22541,4264
8/1/2016 3:00,40360,10685,0,4712,24962,22213,2749
8/1/2016 4:00,39268,10443,0,4712,24113,23432,681
8/1/2016 5:00,39012,9968,0,4712,24332,25054,-722
8/1/2016 6:00,39884,9411,0,4712,25760,26318,-558
8/1/2016 7:00,41266,8626,195,4712,27732,29159,-1427
8/1/2016 8:00,42117,9315,381,4712,27709,31228,-3519
8/1/2016 9:00,44818,10174,462,4712,29470,34873,-5403
8/1/2016 10:00,48623,10118,493,4712,33300,38698,-5398
8/1/2016 11:00,52712,8709,513,4712,38778,43369,-4591
8/1/2016 12:00,56521,7802,518,4712,43489,46697,-3208
8/1/2016 13:00,59913,7569,510,4712,47122,48623,-1501
8/1/2016 14:00,62865,7966,513,4712,49673,49565,108
8/1/2016 15:00,65214,8408,504,4712,51590,49976,1614
8/1/2016 16:00,66701,8778,476,4712,52736,49292,3444
8/1/2016 17:00,67269,9002,423,4712,53132,47636,5496
8/1/2016 18:00,66871,9401,316,4712,52442,45595,6847
8/1/2016 19:00,65390,8478,146,4712,52054,43755,8299
8/1/2016 20:00,62757,8651,0,4712,49393,40816,8577
8/1/2016 21:00,60182,9902,0,4712,45568,36023,9545
8/1/2016 22:00,57952,10452,0,4712,42788,31457,11331
8/1/2016 23:00,53748,10657,0,4712,38379,28432,9947
8/2/2016 0:00,49179,10204,0,4712,34263,26384,7879
8/2/2016 1:00,45382,9252,0,4712,31418,25132,6286
8/2/2016 2:00,42570,9180,0,4712,28679,24020,4659
8/2/2016 3:00,40605,9071,0,4712,26822,23791,3031
8/2/2016 4:00,39375,9007,0,4712,25656,24571,1085
8/2/2016 5:00,39015,8879,0,4712,25424,26029,-605
8/2/2016 6:00,39887,8125,0,4712,27050,27899,-849
8/2/2016 7:00,41448,6206,236,4712,30294,31866,-1572
8/2/2016 8:00,42363,5797,403,4712,31451,35103,-3652
8/2/2016 9:00,45151,5362,472,4712,34606,39455,-4849
8/2/2016 10:00,48910,4008,482,4712,39708,44264,-4556
8/2/2016 11:00,52823,3025,510,4712,44576,48253,-3677
8/2/2016 12:00,56666,2374,519,4712,49061,51372,-2311
8/2/2016 13:00,60117,2684,514,4712,52208,53084,-876
8/2/2016 14:00,63301,3263,510,4712,54816,54212,604
8/2/2016 15:00,65639,3745,514,4712,56667,54334,2333
8/2/2016 16:00,67004,4475,490,4712,57327,53181,4146
8/2/2016 17:00,67486,5962,440,4712,56372,51219,5153
8/2/2016 18:00,67288,6541,309,4712,55726,48641,7085
8/2/2016 19:00,65996,6122,162,4712,55001,47087,7914
8/2/2016 20:00,63508,5719,0,4712,53077,44394,8683
8/2/2016 21:00,61156,6628,0,4712,49817,40250,9567
8/2/2016 22:00,58810,7328,0,4712,46770,34950,11820
8/2/2016 23:00,54593,6960,0,4712,42921,32313,10608
8/3/2016 0:00,50088,6533,0,4712,38843,29903,8940
8/3/2016 1:00,46274,6205,0,4712,35357,27995,7362
8/3/2016 2:00,43470,6260,0,4712,32498,27201,5297
8/3/2016 3:00,41462,5413,0,4712,31337,27447,3890
8/3/2016 4:00,40168,4837,0,4712,30619,28395,2224
8/3/2016 5:00,39735,4528,0,4712,30494,29977,517
8/3/2016 6:00,40579,4399,0,4712,31468,31370,98
8/3/2016 7:00,42246,3581,200,4712,33754,34574,-820
8/3/2016 8:00,43208,3254,386,4712,34856,37872,-3016
8/3/2016 9:00,46173,3001,465,4712,37996,42761,-4765
8/3/2016 10:00,50064,2228,497,4712,42627,47161,-4534
8/3/2016 11:00,54252,1774,517,4712,47249,50503,-3254
8/3/2016 12:00,58485,1967,512,4712,51294,52895,-1601
8/3/2016 13:00,62050,2312,514,4712,54511,55068,-557
8/3/2016 14:00,65204,2633,515,4712,57344,55814,1530
8/3/2016 15:00,67564,2844,506,4712,59503,55793,3710
8/3/2016 16:00,68624,3169,459,4712,60283,55379,4904
8/3/2016 17:00,68790,3605,362,4712,60111,54017,6094
8/3/2016 18:00,68590,4301,316,4712,59261,51105,8156
8/3/2016 19:00,67540,5177,213,4712,57438,48632,8806
8/3/2016 20:00,65207,5515,0,4712,54980,45427,9553
8/3/2016 21:00,62825,6637,0,4712,51476,40476,11000
8/3/2016 22:00,60379,7870,0,4712,47797,35231,12566
8/3/2016 23:00,56156,8624,0,4712,42820,30912,11908
8/4/2016 0:00,51509,9625,0,4712,37172,28255,8917
8/4/2016 1:00,47342,9543,0,4712,33087,26526,6561
8/4/2016 2:00,44309,9310,0,4712,30287,25331,4956
8/4/2016 3:00,42138,8989,0,4712,28437,25066,3371
8/4/2016 4:00,40694,8653,0,4712,27329,26126,1203
8/4/2016 5:00,40227,8740,0,4712,26775,27772,-997
8/4/2016 6:00,41078,8376,0,4712,27990,28931,-941
8/4/2016 7:00,42559,7715,183,4712,29948,31680,-1732
8/4/2016 8:00,43554,7531,335,4712,30976,34077,-3101
8/4/2016 9:00,46369,7792,435,4712,33431,38937,-5506
8/4/2016 10:00,50349,5858,490,4712,39289,44290,-5001
8/4/2016 11:00,54662,4363,512,4712,45075,48299,-3224
8/4/2016 12:00,58738,4118,509,4712,49399,51623,-2224
8/4/2016 13:00,62267,4191,511,4712,52852,53892,-1040
8/4/2016 14:00,65406,4118,510,4712,56066,54867,1199
8/4/2016 15:00,67573,4390,500,4712,57971,54718,3253
8/4/2016 16:00,68664,4399,432,4712,59121,53945,5176
8/4/2016 17:00,68638,5066,416,4712,58443,52414,6029
8/4/2016 18:00,68187,5593,307,4712,57575,49832,7743
8/4/2016 19:00,66995,6008,199,4712,56077,47293,8784
8/4/2016 20:00,64567,6795,0,4712,53060,44169,8891
8/4/2016 21:00,62329,7957,0,4712,49660,38860,10800
8/4/2016 22:00,60156,9262,0,4712,46182,34412,11770
8/4/2016 23:00,56052,9798,0,4712,41542,30685,10857
8/5/2016 0:00,51562,10453,0,4712,36396,28322,8074
8/5/2016 1:00,47804,10194,0,4712,32899,26933,5966
8/5/2016 2:00,44924,9383,0,4712,30829,26797,4032
8/5/2016 3:00,42751,8142,0,4712,29897,27239,2658
8/5/2016 4:00,41355,7094,0,4712,29550,28528,1022
8/5/2016 5:00,40970,6331,0,4712,29926,30345,-419
8/5/2016 6:00,41728,5952,0,4712,31064,31838,-774
8/5/2016 7:00,43127,4177,162,4712,34075,35415,-1340
8/5/2016 8:00,43942,3551,307,4712,35372,37718,-2346
8/5/2016 9:00,46677,3831,366,4712,37769,42596,-4827
8/5/2016 10:00,50496,2408,489,4712,42887,47356,-4469
8/5/2016 11:00,54651,1610,511,4712,47818,50679,-2861
8/5/2016 12:00,58624,1493,520,4712,51899,53769,-1870
8/5/2016 13:00,62013,2108,514,4712,54679,55450,-771
8/5/2016 14:00,65066,2443,515,4712,57396,56376,1020
8/5/2016 15:00,67289,2924,507,4712,59146,56091,3055
8/5/2016 16:00,68495,3530,432,4712,59821,54917,4904
8/5/2016 17:00,68690,4242,425,4712,59310,52557,6753
8/5/2016 18:00,68247,5186,318,4712,58031,49933,8098
8/5/2016 19:00,66500,5175,122,4712,56492,47458,9034
8/5/2016 20:00,63877,5698,0,4712,53468,44721,8747
8/5/2016 21:00,61610,6737,0,4712,50161,39851,10310
8/5/2016 22:00,59398,7839,0,4712,46848,35507,11341
8/5/2016 23:00,55684,8248,0,4712,42725,32086,10639
8/6/2016 0:00,51776,8961,0,4712,38102,29811,8291
8/6/2016 1:00,48114,8270,0,4712,35132,28784,6348
8/6/2016 2:00,45216,7729,0,4712,32774,28049,4725
8/6/2016 3:00,43155,6872,0,4712,31571,27640,3931
8/6/2016 4:00,41560,6444,0,4712,30405,27881,2524
8/6/2016 5:00,40494,5883,0,4712,29899,28402,1497
8/6/2016 6:00,40209,5086,0,4712,30411,29561,850
8/6/2016 7:00,40272,3446,156,4712,31958,33932,-1974
8/6/2016 8:00,40665,2563,303,4712,33088,37672,-4584
8/6/2016 9:00,43958,2591,393,4712,36261,42081,-5820
8/6/2016 10:00,48508,2142,471,4712,41183,46214,-5031
8/6/2016 11:00,53001,1662,509,4712,46118,48935,-2817
8/6/2016 12:00,57063,2159,519,4712,49672,50951,-1279
8/6/2016 13:00,60281,2623,516,4712,52431,52466,-35
8/6/2016 14:00,62816,2856,510,4712,54738,53489,1249
8/6/2016 15:00,64461,3139,513,4712,56096,53681,2415
8/6/2016 16:00,65696,3747,494,4712,56743,53273,3470
8/6/2016 17:00,66376,4334,445,4712,56886,51875,5011
8/6/2016 18:00,66411,5292,351,4712,56055,49100,6955
8/6/2016 19:00,65122,5453,162,4712,54796,46806,7990
8/6/2016 20:00,62663,5815,0,4712,52136,43694,8442
8/6/2016 21:00,60452,7003,0,4712,48737,39678,9059
8/6/2016 22:00,58368,7248,0,4712,46407,35344,11063
8/6/2016 23:00,54837,8259,0,4712,41865,32026,9839
8/7/2016 0:00,51289,8358,0,4712,38219,29928,8291
8/7/2016 1:00,47949,8058,0,4712,35179,28657,6522
8/7/2016 2:00,45154,7510,0,4712,32932,27692,5240
8/7/2016 3:00,42925,6927,0,4712,31286,26951,4335
8/7/2016 4:00,41284,6400,0,4712,30172,26841,3331
8/7/2016 5:00,40092,6201,0,4712,29179,26903,2276
8/7/2016 6:00,39559,5718,0,4712,29129,27432,1697
8/7/2016 7:00,39249,4918,179,4712,29440,30397,-957
8/7/2016 8:00,39177,4789,282,4712,29395,33724,-4329
8/7/2016 9:00,42229,5303,357,4712,31857,37794,-5937
8/7/2016 10:00,46726,4415,438,4712,37161,43085,-5924
8/7/2016 11:00,51362,2825,516,4712,43309,47204,-3895
8/7/2016 12:00,55594,2420,522,4712,47940,49692,-1752
8/7/2016 13:00,59247,2821,516,4712,51198,51902,-704
8/7/2016 14:00,62251,3060,518,4712,53961,52950,1011
8/7/2016 15:00,64482,3277,511,4712,55982,53328,2654
8/7/2016 16:00,65904,4327,486,4712,56378,52648,3730
8/7/2016 17:00,66738,4988,428,4712,56610,51639,4971
8/7/2016 18:00,66921,5282,303,4712,56624,49991,6633
8/7/2016 19:00,65886,5055,124,4712,55995,47712,8283
8/7/2016 20:00,63649,5513,0,4712,53424,44821,8603
8/7/2016 21:00,61676,6639,0,4712,50325,40296,10029
8/7/2016 22:00,59562,6851,0,4712,47999,35939,12060
8/7/2016 23:00,55707,7214,0,4712,43781,33043,10738
8/8/2016 0:00,51575,7191,0,4712,39672,30399,9273
8/8/2016 1:00,47831,7435,0,4712,35684,29257,6427
8/8/2016 2:00,45014,6530,0,4712,33773,28459,5314
8/8/2016 3:00,43037,6445,0,4712,31879,28591,3288
8/8/2016 4:00,41776,5944,0,4712,31120,29493,1627
8/8/2016 5:00,41492,6052,0,4712,30728,31481,-753
8/8/2016 6:00,42439,5451,0,4712,32275,32396,-121
8/8/2016 7:00,44138,4790,157,4712,34478,35304,-826
8/8/2016 8:00,44834,4420,300,4712,35403,38732,-3329
8/8/2016 9:00,47584,3940,347,4712,38585,43263,-4678
8/8/2016 10:00,51463,3484,431,4712,42836,47782,-4946
8/8/2016 11:00,55818,2505,508,4712,48093,51435,-3342
8/8/2016 12:00,60009,2702,518,4712,52077,54222,-2145
8/8/2016 13:00,63690,3613,512,4712,54853,55783,-930
8/8/2016 14:00,66850,4727,516,4712,56895,56108,787
8/8/2016 15:00,69005,4991,491,4712,58811,55786,3025
8/8/2016 16:00,69966,6179,471,4712,58605,54206,4399
8/8/2016 17:00,70093,6318,423,4712,58640,53148,5492
8/8/2016 18:00,69634,6842,313,4712,57767,50148,7619
8/8/2016 19:00,68123,7362,112,4712,55938,47700,8238
8/8/2016 20:00,65808,7554,0,4712,53542,45106,8436
8/8/2016 21:00,63762,7575,0,4712,51475,41214,10261
8/8/2016 22:00,60972,6624,0,4712,49636,37289,12347
8/8/2016 23:00,56438,6952,0,4712,44774,33985,10789
8/9/2016 0:00,51867,7444,0,4712,39711,32054,7657
8/9/2016 1:00,48126,7072,0,4712,36342,30269,6073
8/9/2016 2:00,45478,7849,0,4712,32917,28621,4296
8/9/2016 3:00,43598,8167,0,4712,30719,28593,2126
8/9/2016 4:00,42334,7296,0,4712,30326,30638,-312
8/9/2016 5:00,41940,5373,0,4712,31855,33778,-1923
8/9/2016 6:00,42969,3996,0,4712,34261,35284,-1023
8/9/2016 7:00,44723,2863,127,4712,37022,37302,-280
8/9/2016 8:00,45438,2640,221,4712,37865,39805,-1940
8/9/2016 9:00,47885,3112,287,4712,39773,44224,-4451
8/9/2016 10:00,51672,2974,430,4712,43556,47875,-4319
8/9/2016 11:00,55909,3322,513,4712,47362,50466,-3104
8/9/2016 12:00,59822,3298,519,4712,51293,53387,-2094
8/9/2016 13:00,63453,3448,516,4712,54777,54794,-17
8/9/2016 14:00,66582,4257,520,4712,57093,55736,1357
8/9/2016 15:00,68687,4822,512,4712,58641,55451,3190
8/9/2016 16:00,69565,5695,483,4712,58674,54135,4539
8/9/2016 17:00,69851,6568,416,4712,58155,52930,5225
8/9/2016 18:00,69355,6489,317,4712,57837,50694,7143
8/9/2016 19:00,67995,5984,112,4712,57187,49144,8043
8/9/2016 20:00,65597,6144,0,4712,54741,46771,7970
8/9/2016 21:00,63567,6421,0,4712,52434,42370,10064
8/9/2016 22:00,61206,6732,0,4712,49762,38242,11520
8/9/2016 23:00,57046,6861,0,4712,45473,35357,10116
8/10/2016 0:00,52709,6659,0,4712,41338,33161,8177
8/10/2016 1:00,48863,5834,0,4712,38317,32049,6268
8/10/2016 2:00,46156,5412,0,4712,36032,31219,4813
8/10/2016 3:00,44267,5736,0,4712,33819,30079,3740
8/10/2016 4:00,43025,6771,0,4712,31542,30964,578
8/10/2016 5:00,42630,5984,0,4712,31934,33253,-1319
8/10/2016 6:00,43594,5685,0,4712,33198,33885,-687
8/10/2016 7:00,45370,5160,150,4712,35348,35978,-630
8/10/2016 8:00,45958,5003,303,4712,35940,38180,-2240
8/10/2016 9:00,48562,6183,421,4712,37246,42299,-5053
8/10/2016 10:00,52477,6190,489,4712,41085,45972,-4887
8/10/2016 11:00,56792,5619,515,4712,45946,49714,-3768
8/10/2016 12:00,60873,4729,525,4712,50907,53073,-2166
8/10/2016 13:00,64508,4381,507,4712,54908,55094,-186
8/10/2016 14:00,67630,5445,518,4712,56955,55186,1769
8/10/2016 15:00,69740,5726,499,4712,58803,55497,3306
8/10/2016 16:00,70460,5638,500,4712,59611,55074,4537
8/10/2016 17:00,70513,5574,451,4712,59776,54401,5375
8/10/2016 18:00,70126,5758,341,4712,59315,52306,7009
8/10/2016 19:00,68913,5439,144,4712,58618,50304,8314
8/10/2016 20:00,66616,5942,0,4712,55962,47364,8598
8/10/2016 21:00,64695,6615,0,4712,53368,42747,10621
8/10/2016 22:00,62098,7067,0,4712,50319,38885,11434
8/10/2016 23:00,57903,6927,0,4712,46264,36033,10231
8/11/2016 0:00,53612,7158,0,4712,41742,33469,8273
8/11/2016 1:00,49846,6683,0,4712,38451,31714,6737
8/11/2016 2:00,47074,6863,0,4712,35499,30518,4981
8/11/2016 3:00,45000,6786,0,4712,33502,30289,3213
8/11/2016 4:00,43679,6915,0,4712,32052,31462,590
8/11/2016 5:00,43270,6293,0,4712,32264,33577,-1313
8/11/2016 6:00,44272,5947,0,4712,33612,34259,-647
8/11/2016 7:00,45951,5421,179,4712,35639,36590,-951
8/11/2016 8:00,46517,5129,388,4712,36289,38966,-2677
8/11/2016 9:00,48887,6192,469,4712,37513,42849,-5336
8/11/2016 10:00,52726,5480,500,4712,42034,47056,-5022
8/11/2016 11:00,56910,4908,521,4712,46770,50871,-4101
8/11/2016 12:00,61059,3462,524,4712,52362,54503,-2141
8/11/2016 13:00,64559,3553,518,4712,55776,56602,-826
8/11/2016 14:00,67795,3971,517,4712,58595,57110,1485
8/11/2016 15:00,70200,4343,505,4712,60640,57087,3553
8/11/2016 16:00,70990,5244,475,4712,60558,55725,4833
8/11/2016 17:00,71093,5916,412,4712,60052,53958,6094
8/11/2016 18:00,70754,7270,303,4712,58469,51460,7009
8/11/2016 19:00,69414,6593,164,4712,57945,50171,7774
8/11/2016 20:00,67102,7202,0,4712,55188,47772,7416
8/11/2016 21:00,64906,6538,0,4712,53656,43839,9817
8/11/2016 22:00,62281,6125,0,4712,51444,40303,11141
8/11/2016 23:00,57977,5642,0,4712,47623,38296,9327
8/12/2016 0:00,53611,5203,0,4712,43696,35863,7833
8/12/2016 1:00,49726,5366,0,4712,39647,34115,5532
8/12/2016 2:00,46834,4501,0,4712,37620,33833,3787
8/12/2016 3:00,44693,3452,0,4712,36530,33968,2562
8/12/2016 4:00,43377,2894,0,4712,35771,34881,890
8/12/2016 5:00,42813,3075,0,4712,35026,36396,-1370
8/12/2016 6:00,43703,3286,0,4712,35705,36717,-1012
8/12/2016 7:00,45463,4034,202,4712,36516,38034,-1518
8/12/2016 8:00,45919,4084,395,4712,36728,40693,-3965
8/12/2016 9:00,48267,3970,471,4712,39113,44669,-5556
8/12/2016 10:00,51904,3403,482,4712,43307,48954,-5647
8/12/2016 11:00,56213,3294,506,4712,47701,51938,-4237
8/12/2016 12:00,60412,3872,512,4712,51316,53656,-2340
8/12/2016 13:00,64357,5166,511,4712,53967,54883,-916
8/12/2016 14:00,67795,5374,498,4712,57210,55653,1557
8/12/2016 15:00,69857,6029,486,4712,58630,54128,4502
8/12/2016 16:00,70282,6134,448,4712,58988,52408,6580
8/12/2016 17:00,69207,5482,406,4712,58607,50028,8579
8/12/2016 18:00,66739,5596,311,4712,56120,48337,7783
8/12/2016 19:00,63761,4557,127,4712,54365,47085,7280
8/12/2016 20:00,60471,4161,0,4712,51598,45030,6568
8/12/2016 21:00,58612,3633,0,4712,50266,41887,8379
8/12/2016 22:00,56154,2895,0,4712,48547,38932,9615
8/12/2016 23:00,52579,2339,0,4712,45528,36337,9191
8/13/2016 0:00,48903,2111,0,4712,42080,34450,7630
8/13/2016 1:00,45621,2093,0,4712,38816,33035,5781
8/13/2016 2:00,43220,1580,0,4712,36928,32415,4513
8/13/2016 3:00,41371,1256,0,4712,35403,31908,3495
8/13/2016 4:00,40103,1418,0,4712,33973,32023,1950
8/13/2016 5:00,39419,1323,0,4712,33384,32745,639
8/13/2016 6:00,39560,1481,0,4712,33367,32701,666
8/13/2016 7:00,40213,2333,176,4712,32992,33099,-107
8/13/2016 8:00,40527,3385,371,4712,32059,34042,-1983
8/13/2016 9:00,42056,5150,457,4712,31737,35729,-3992
8/13/2016 10:00,44348,5526,445,4712,33665,37446,-3781
8/13/2016 11:00,47107,6317,506,4712,35572,39096,-3524
8/13/2016 12:00,49956,6893,513,4712,37837,41222,-3385
8/13/2016 13:00,52804,6989,510,4712,40593,42608,-2015
8/13/2016 14:00,55312,6608,506,4712,43486,43311,175
8/13/2016 15:00,57175,6409,485,4712,45569,44202,1367
8/13/2016 16:00,58116,5648,400,4712,47357,44593,2764
8/13/2016 17:00,58430,5016,333,4712,48370,43156,5214
8/13/2016 18:00,58133,4837,245,4712,48340,41040,7300
8/13/2016 19:00,56076,4581,133,4712,46651,39869,6782
8/13/2016 20:00,53637,4330,0,4712,44594,38214,6380
8/13/2016 21:00,51916,4126,0,4712,43078,35738,7340
8/13/2016 22:00,49986,3521,0,4712,41753,34058,7695
8/13/2016 23:00,47338,3488,0,4712,39138,31825,7313
8/14/2016 0:00,44350,3454,0,4712,36183,30286,5897
8/14/2016 1:00,41668,3150,0,4712,33806,28693,5113
8/14/2016 2:00,39548,2951,0,4712,31885,28151,3734
8/14/2016 3:00,37950,2456,0,4712,30782,28132,2650
