,Load,Wind,Solar,Nuclear,NetLoad1,DispGen,NetLoad2
3/3/2017 11:00 AM,34999.14825,9534.820313,105.5051852,4712,20646.82275,14476,6170.822755
3/3/2017 12:00 PM,34477.30631,9342.34375,127.7780535,4712,20295.1845,13903,6392.184505
3/3/2017 1:00 PM,34297.12425,8943.334961,136.0135484,4712,20505.77574,14071,6434.775739
3/3/2017 2:00 PM,33995.74114,8962.470703,197.062943,4712,20124.20749,13600,6524.207494
3/3/2017 3:00 PM,33677.77819,9245.21875,188.6176841,4712,19531.94175,12998,6533.941753
3/3/2017 4:00 PM,33554.35829,9770.775391,134.753218,4712,18936.82968,12881,6055.829677
3/3/2017 5:00 PM,33423.65977,9514.057617,113.8190849,4712,19083.78307,13289,5794.783068
3/3/2017 6:00 PM,34385.68061,8456.359375,50.30444247,4712,21167.0168,14507,6660.016796
3/3/2017 7:00 PM,35191.28604,8530.37207,0,4712,21948.91397,14050,7898.91397
3/3/2017 8:00 PM,34810.01613,10244.42188,0,4712,19853.59426,12419,7434.594257
3/3/2017 9:00 PM,33970.84992,12003.78125,0,4712,17255.06867,10970,6285.068668
3/3/2017 10:00 PM,32594.21455,12798.61621,0,4712,15083.59834,9744,5339.598339
3/3/2017 11:00 PM,30862.05358,12685.73633,0,4712,13464.31725,8753,4711.317248
3/4/2017 12:00 AM,29485.93375,12479.52539,0,4712,12294.40836,8044,4250.408362
3/4/2017 1:00 AM,28554.1466,12371.24902,0,4712,11470.89758,7874,3596.897577
3/4/2017 2:00 AM,28051.8365,11730.11328,0,4712,11609.72322,8073,3536.723223
3/4/2017 3:00 AM,27789.15463,10621.90723,0,4712,12455.2474,8624,3831.247403
3/4/2017 4:00 AM,27944.01787,9670.306641,0,4712,13561.71123,8886,4675.711225
3/4/2017 5:00 AM,28667.01946,10093.58105,0,4712,13861.4384,9386,4475.438403
3/4/2017 6:00 AM,30034.97536,9955.103516,0,4712,15367.87184,10460,4907.871844
3/4/2017 7:00 AM,31185.07104,9431.167969,0,4712,17041.90307,10969,6072.903071
3/4/2017 8:00 AM,32640.36349,9082.049805,12.53463183,4712,18833.77906,12250,6583.779057
3/4/2017 9:00 AM,33779.57755,9312.901367,55.42205524,4712,19699.25412,12260,7439.254123
3/4/2017 10:00 AM,34466.90374,11123.41211,78.8650429,4712,18552.62658,11544,7008.626584
3/4/2017 11:00 AM,34607.27649,11984.70215,96.84301277,4712,17813.73133,11584,6229.731329
3/4/2017 12:00 PM,34399.97656,12099.63184,98.09328925,4712,17490.25143,11217,6273.251432
3/4/2017 1:00 PM,34099.57409,12305.27539,105.7863249,4712,16976.51238,10789,6187.512379
3/4/2017 2:00 PM,33813.09921,12966.84375,109.4177081,4712,16024.83776,10437,5587.837756
3/4/2017 3:00 PM,33714.08615,13332.03418,102.4311529,4712,15567.62081,10233,5334.620815
3/4/2017 4:00 PM,33848.66777,13219.01367,82.40389265,4712,15835.25021,10395,5440.25021
3/4/2017 5:00 PM,34324.74819,12904.24512,37.25271364,4712,16671.25036,10834,5837.250362
3/4/2017 6:00 PM,35527.25794,12561.24805,8.838830155,4712,18245.17106,11862,6383.17106
3/4/2017 7:00 PM,35649.85361,12639.36914,0,4712,18298.48447,11721,6577.484465
3/4/2017 8:00 PM,35088.63363,12427.86035,0,4712,17948.77328,11347,6601.773276
3/4/2017 9:00 PM,34194.89136,12725.46777,0,4712,16757.42358,10937,5820.423584
3/4/2017 10:00 PM,32748.30941,13003.84863,0,4712,15032.46078,9717,5315.460781
3/4/2017 11:00 PM,31163.78951,13013.625,0,4712,13438.16451,9174,4264.164509
3/5/2017 12:00 AM,29747.50781,12390.88184,0,4712,12644.62597,8543,4101.625973
3/5/2017 1:00 AM,28635.9377,11964.66992,0,4712,11959.26777,7948,4011.267775
3/5/2017 2:00 AM,28050.47657,11854.44434,0,4712,11484.03223,7726,3758.032235
3/5/2017 3:00 AM,27677.91404,11578.52441,0,4712,11387.38962,7685,3702.389623
3/5/2017 4:00 AM,27604.33491,11372.88965,0,4712,11519.44526,7722,3797.445258
3/5/2017 5:00 AM,27940.37031,11118.85645,0,4712,12109.51386,8237,3872.51386
3/5/2017 6:00 AM,28735.08859,10269.81836,0,4712,13753.27023,9208,4545.270234
3/5/2017 7:00 AM,29589.84323,9697.949219,0,4712,15179.89401,10262,4917.894007
3/5/2017 8:00 AM,31199.86258,8617.226563,18.48125877,4712,17852.15476,11505,6347.15476
3/5/2017 9:00 AM,32501.45694,8596.097656,132.2790697,4712,19061.08021,12563,6498.080212
3/5/2017 10:00 AM,33221.35389,7919.097168,198.3343919,4712,20391.92233,13772,6619.922332
3/5/2017 11:00 AM,33501.48976,7151.72998,107.1342965,4712,21530.62548,15068,6462.625484
3/5/2017 12:00 PM,33722.71084,6672.016602,186.4080064,4712,22152.28623,15322,6830.286228
3/5/2017 1:00 PM,33675.05836,6958.705566,128.5988497,4712,21875.75395,14828,7047.753948
3/5/2017 2:00 PM,33584.51364,7260.421387,205.9778594,4712,21406.11439,14308,7098.114391
3/5/2017 3:00 PM,33608.00945,8309.336914,53.25935072,4712,20533.41318,13039,7494.413184
3/5/2017 4:00 PM,33862.56434,9472.924805,97.82242919,4712,19579.8171,12236,7343.817103
3/5/2017 5:00 PM,34392.46911,10606.04297,90.47892043,4712,18983.94722,12140,6843.94722
3/5/2017 6:00 PM,35578.91211,10898.11816,51.28952483,4712,19917.50442,13304,6613.504423
3/5/2017 7:00 PM,36667.91463,11517.72949,0,4712,20438.18513,13175,7263.185135
3/5/2017 8:00 PM,36129.0406,13001.16602,0,4712,18415.87458,12014,6401.874585
3/5/2017 9:00 PM,34859.86283,13877.79883,0,4712,16270.064,10249,6021.063997
3/5/2017 10:00 PM,32718.6703,14482.125,0,4712,13524.5453,8847,4677.545299
3/5/2017 11:00 PM,30417.08751,13956.26465,0,4712,11748.82286,7839,3909.822863
3/6/2017 12:00 AM,28788.12753,13518.65234,0,4712,10557.47519,6696,3861.475189
3/6/2017 1:00 AM,27830.96635,13275.75684,0,4712,9843.209515,6358,3485.209515
3/6/2017 2:00 AM,27288.17917,12758.01855,0,4712,9818.160616,6113,3705.160616
3/6/2017 3:00 AM,27216.7909,12727.625,0,4712,9777.165895,6296,3481.165895
3/6/2017 4:00 AM,27852.49186,12491.49121,0,4712,10649.00065,6703,3946.000651
3/6/2017 5:00 AM,29950.86803,12826.30176,0,4712,12412.56627,7752,4660.566272
3/6/2017 6:00 AM,33457.93982,13213.30176,0,4712,15532.63806,9559,5973.638065
3/6/2017 7:00 AM,34497.15027,13360.74512,0,4712,16424.40516,9994,6430.405155
3/6/2017 8:00 AM,35155.8182,13635.64648,70.53093076,4712,16737.64078,10445,6292.640782
3/6/2017 9:00 AM,36223.55515,13593.75293,226.6989053,4712,17691.10331,11117,6574.103312
3/6/2017 10:00 AM,37258.6484,14079.55273,396.5975021,4712,18070.49816,11362,6708.498163
3/6/2017 11:00 AM,38173.23964,13842.35547,452.327652,4712,19166.55652,12423,6743.556517
3/6/2017 12:00 PM,38888.14115,13655.99609,464.2765369,4712,20055.86852,13005,7050.868517
3/6/2017 1:00 PM,39609.77857,13582.21484,474.1192353,4712,20841.44449,13490,7351.444488
3/6/2017 2:00 PM,40080.60775,13613.17578,469.2050166,4712,21286.22695,14403,6883.226949
3/6/2017 3:00 PM,40379.98452,12887.9502,449.3623598,4712,22330.67196,14473,7857.671965
3/6/2017 4:00 PM,40556.31449,13677.36914,407.9183356,4712,21759.02701,14528,7231.027014
3/6/2017 5:00 PM,40318.86721,12488.40332,368.3613162,4712,22750.10258,15207,7543.102578
3/6/2017 6:00 PM,40875.62171,11655.04395,224.4734711,4712,24284.10429,16977,7307.104291
3/6/2017 7:00 PM,41707.01663,11389.96094,0,4712,25605.05569,17262,8343.05569
3/6/2017 8:00 PM,40958.78641,12311.51855,0,4712,23935.26785,16127,7808.267854
3/6/2017 9:00 PM,39225.85625,12303.46191,0,4712,22210.39433,14883,7327.394332
3/6/2017 10:00 PM,36651.42909,12518.56152,0,4712,19420.86756,12440,6980.867564
3/6/2017 11:00 PM,33748.77998,12708.82422,0,4712,16327.95576,10908,5419.955764
3/7/2017 12:00 AM,31543.05669,11367.95117,0,4712,15463.10552,10663,4800.105521
3/7/2017 1:00 AM,30185.19814,9643.597656,0,4712,15829.60049,10873,4956.600487
3/7/2017 2:00 AM,29366.77661,8645.051758,0,4712,16009.72485,9906,6103.724849
3/7/2017 3:00 AM,29000.89957,10005.78125,0,4712,14283.11832,9262,5021.118321
3/7/2017 4:00 AM,29129.681,10730.41699,0,4712,13687.26401,9484,4203.264008
3/7/2017 5:00 AM,30625.43064,10278.43066,0,4712,15634.99998,10517,5117.999978
3/7/2017 6:00 AM,34038.62172,10541.65234,0,4712,18784.96937,13214,5570.969373
3/7/2017 7:00 AM,35193.79815,10338.08789,0.006333333,4712,20143.70392,14594,5549.703923
3/7/2017 8:00 AM,35871.21188,9257.047852,184.776339,4712,21717.38769,15792,5925.387694
3/7/2017 9:00 AM,36838.80285,9001.539063,364.7679786,4712,22760.49581,16049,6711.495811
3/7/2017 10:00 AM,37740.54708,9487.276367,443.6381067,4712,23097.63261,17554,5543.632608
3/7/2017 11:00 AM,38186.0128,7480.061035,469.4459772,4712,25524.50578,19270,6254.505784
3/7/2017 12:00 PM,38409.50215,5564.077148,487.3809663,4712,27646.04404,20734,6912.044037
3/7/2017 1:00 PM,38549.76848,4033.649902,487.9824787,4712,29316.1361,22191,7125.136101
3/7/2017 2:00 PM,38304.13042,2824.499756,484.2417569,4712,30283.3889,22413,7870.388903
3/7/2017 3:00 PM,37870.2964,2643.006592,464.5078313,4712,30050.78198,22165,7885.78198
3/7/2017 4:00 PM,37617.77268,2623.114746,427.8745482,4712,29854.78338,21937,7917.783385
3/7/2017 5:00 PM,37208.4674,2790.229004,333.4419111,4712,29372.79649,21790,7582.796487
3/7/2017 6:00 PM,37641.704,2658.065674,242.1434205,4712,30029.49491,21865,8164.494909
3/7/2017 7:00 PM,38496.605,3687.618652,0,4712,30096.98635,21801,8295.98635
3/7/2017 8:00 PM,37739.62879,5181.613281,0,4712,27846.01551,19837,8009.015506
3/7/2017 9:00 PM,36034.69813,6388.70166,0,4712,24933.99647,17273,7660.996465
3/7/2017 10:00 PM,33434.24072,7554.750488,0,4712,21167.49023,14369,6798.49023
3/7/2017 11:00 PM,30937.95989,8780.5,0,4712,17445.45989,11805,5640.459888
3/8/2017 12:00 AM,29326.2701,10198.09375,0,4712,14416.17635,9384,5032.176353
3/8/2017 1:00 AM,28493.8791,10880.83398,0,4712,12901.04512,8284,4617.045116
3/8/2017 2:00 AM,28116.60633,11264.35938,0,4712,12140.24695,7980,4160.246953
3/8/2017 3:00 AM,28130.23766,11431.62402,0,4712,11986.61364,8051,3935.613637
3/8/2017 4:00 AM,29003.17182,11353.5625,0,4712,12937.60932,8792,4145.609317
3/8/2017 5:00 AM,31336.48803,11120.08496,0,4712,15504.40307,10391,5113.40307
3/8/2017 6:00 AM,35157.54803,11007.4707,0,4712,19438.07733,12749,6689.077325
3/8/2017 7:00 AM,36075.75673,10726.3623,0,4712,20637.39443,13919,6718.39443
3/8/2017 8:00 AM,35714.74449,10049.33691,121.8309342,4712,20831.57664,14840,5991.576644
3/8/2017 9:00 AM,35757.07336,8479.913086,174.2562407,4712,22390.90404,14908,7482.904038
3/8/2017 10:00 AM,35917.94197,8803.774414,123.7761769,4712,22278.39138,15379,6899.39138
3/8/2017 11:00 AM,35970.83104,8037.862793,164.6517105,4712,23056.31654,15974,7082.316537
3/8/2017 12:00 PM,36057.28303,7253.799805,241.8941495,4712,23849.58907,16150,7699.589072
3/8/2017 1:00 PM,36301.44196,6951.380371,251.8938302,4712,24386.16776,17195,7191.167759
3/8/2017 2:00 PM,36427.48566,5995.847656,296.7591455,4712,25422.87886,17715,7707.878858
3/8/2017 3:00 PM,36430.20213,6229.332031,119.001675,4712,25369.86842,17501,7868.868423
3/8/2017 4:00 PM,36506.51555,6099.001953,167.7999529,4712,25527.71364,18132,7395.71364
3/8/2017 5:00 PM,36623.81302,5742.973633,104.0186755,4712,26064.82071,18587,7477.820709
3/8/2017 6:00 PM,37477.07167,4974.977051,13.29367529,4712,27776.80094,19803,7973.800945
3/8/2017 7:00 PM,38302.2995,6098.032715,0,4712,27492.26679,18542,8950.266785
3/8/2017 8:00 PM,37729.08137,8875.519531,0,4712,24141.56184,15657,8484.561841
3/8/2017 9:00 PM,36321.72446,11419.74902,0,4712,20189.97544,13296,6893.975438
3/8/2017 10:00 PM,34024.16949,12198.58008,0,4712,17113.58942,11512,5601.589415
3/8/2017 11:00 PM,31320.29001,12441.68555,0,4712,14166.60446,9884,4282.604461
3/9/2017 12:00 AM,29550.91498,12168.5127,0,4712,12670.40228,8534,4136.402284
3/9/2017 1:00 AM,28324.59228,11960.41992,0,4712,11652.17236,7917,3735.172358
3/9/2017 2:00 AM,27866.04942,11736.03613,0,4712,11418.01329,7835,3583.013286
3/9/2017 3:00 AM,27653.81127,11674.28223,0,4712,11267.52904,7789,3478.52904
3/9/2017 4:00 AM,28132.73413,11481.36523,0,4712,11939.3689,8380,3559.368898
3/9/2017 5:00 AM,30092.1192,10224.87891,0,4712,15155.24029,10485,4670.240295
3/9/2017 6:00 AM,33569.38108,9653.444336,0,4712,19203.93675,13754,5449.936747
3/9/2017 7:00 AM,34661.06844,9201.301758,0,4712,20747.76668,15098,5649.766683
3/9/2017 8:00 AM,35272.00884,7605.174316,9.081919491,4712,22945.7526,17173,5772.752601
3/9/2017 9:00 AM,36160.39549,6430.088379,42.11138971,4712,24976.19573,18688,6288.195726
3/9/2017 10:00 AM,37250.20153,6018.569336,162.0492821,4712,26357.58291,20491,5866.582909
3/9/2017 11:00 AM,38109.82697,4590.272461,230.893329,4712,28576.66118,22545,6031.661182
3/9/2017 12:00 PM,38584.19159,3880.148438,265.9794204,4712,29726.06373,23336,6390.063728
3/9/2017 1:00 PM,39080.5458,3347.727295,277.7800958,4712,30743.0384,23346,7397.038405
3/9/2017 2:00 PM,39344.10713,4030.826904,274.4725488,4712,30326.80767,23464,6862.807673
3/9/2017 3:00 PM,39448.12806,3992.223633,269.6027503,4712,30474.30168,23836,6638.30168
3/9/2017 4:00 PM,39481.68523,3553.855469,240.4872351,4712,30975.34253,24539,6436.34253
3/9/2017 5:00 PM,39087.06784,2867.044434,133.4987872,4712,31374.52462,24470,6904.52462
3/9/2017 6:00 PM,39492.84295,2695.496582,51.2063485,4712,32034.14002,24466,7568.14002
3/9/2017 7:00 PM,40009.49149,3474.983887,0,4712,31822.50761,23844,7978.507607
3/9/2017 8:00 PM,39279.74172,4780.702637,0,4712,29787.03908,21915,7872.03908
3/9/2017 9:00 PM,37799.23108,6776.228516,0,4712,26311.00256,18430,7881.00256
3/9/2017 10:00 PM,35235.01441,9211.995117,0,4712,21311.01929,15190,6121.019292
3/9/2017 11:00 PM,32364.56649,9237.869141,0,4712,18414.69735,13205,5209.697353
3/10/2017 12:00 AM,30342.13431,9047.672852,0,4712,16582.46145,12170,4412.461454
3/10/2017 1:00 AM,29140.73133,8583.892578,0,4712,15844.83875,11920,3924.838751
3/10/2017 2:00 AM,28323.41992,7487.810059,0,4712,16123.60986,12057,4066.609857
3/10/2017 3:00 AM,27947.78132,6779.234375,0,4712,16456.54694,12039,4417.546944
3/10/2017 4:00 AM,28326.83818,6703.303711,0,4712,16911.53447,12771,4140.53447
3/10/2017 5:00 AM,30058.54853,5918.131348,0,4712,19428.41718,15039,4389.417182
3/10/2017 6:00 AM,33328.72269,5263.234375,0,4712,23353.48831,17516,5837.488312
3/10/2017 7:00 AM,34360.8866,5440.152832,0,4712,24208.73376,18052,6156.733763
3/10/2017 8:00 AM,35241.37694,5765.379395,54.88010157,4712,24709.11744,18387,6322.117442
3/10/2017 9:00 AM,36411.88272,6151.002441,78.8638334,4712,25470.01644,19022,6448.016441
3/10/2017 10:00 AM,37483.09044,6615.067871,104.1875002,4712,26051.83507,20319,5732.835067
3/10/2017 11:00 AM,37951.59211,5311.428223,126.0246054,4712,27802.13928,21643,6159.139281
3/10/2017 12:00 PM,38309.50675,4485.155762,136.1054825,4712,28976.2455,22028,6948.245503
3/10/2017 1:00 PM,38942.29961,4627.066406,164.3196816,4712,29438.91352,22358,7080.913523
3/10/2017 2:00 PM,39087.12797,4330.99707,274.831526,4712,29769.29937,22963,6806.299369
3/10/2017 3:00 PM,38699.48281,4250.546387,336.6097979,4712,29400.32662,22407,6993.326624
3/10/2017 4:00 PM,38219.87719,4850.945313,324.1492268,4712,28332.78265,21992,6340.78265
3/10/2017 5:00 PM,37667.4897,4805.924805,244.0952559,4712,27905.46964,21960,5945.469637
3/10/2017 6:00 PM,37683.15374,4793.619141,189.4860618,4712,27988.04854,22193,5795.048538
3/10/2017 7:00 PM,37795.33435,4432.233887,0,4712,28651.10046,22323,6328.100461
3/10/2017 8:00 PM,36955.44833,5580.35791,0,4712,26663.09042,21041,5622.090418
3/10/2017 9:00 PM,35711.94422,4942.36377,0,4712,26057.58045,19935,6122.580451
3/10/2017 10:00 PM,33947.02871,4478.355469,0,4712,24756.67325,18937,5819.673245
3/10/2017 11:00 PM,31785.81505,4266.0625,0,4712,22807.75255,17681,5126.752552
3/11/2017 12:00 AM,29849.99047,3783.32959,0,4712,21354.66088,16268,5086.660875
3/11/2017 1:00 AM,28599.26517,3031.690918,0,4712,20855.57425,15564,5291.574251
3/11/2017 2:00 AM,27759.46043,2906.94043,0,4712,20140.52,14946,5194.520001
3/11/2017 3:00 AM,27278.74627,3035.045898,0,4712,19531.70037,14307,5224.700371
3/11/2017 4:00 AM,27234.94877,2877.01416,0,4712,19645.93461,14897,4748.934615
3/11/2017 5:00 AM,27750.42843,2003.938354,0,4712,21034.49007,15624,5410.490074
3/11/2017 6:00 AM,28859.8003,1565.640259,0,4712,22582.16004,16465,6117.160043
3/11/2017 7:00 AM,29832.18895,1440.585083,0,4712,23679.60387,17328,6351.603867
3/11/2017 8:00 AM,31577.59703,1124.386719,104.5866068,4712,25636.6237,18963,6673.623702
3/11/2017 9:00 AM,33229.20189,926.8187866,211.3290129,4712,27379.05409,20552,6827.054089
3/11/2017 10:00 AM,34373.72969,1018.054871,304.7645962,4712,28338.91022,21116,7222.910218
3/11/2017 11:00 AM,35042.75571,1231.540405,389.2359859,4712,28709.97932,21230,7479.979319
3/11/2017 12:00 PM,35412.88577,1933.627686,415.7721426,4712,28351.48594,20908,7443.48594
3/11/2017 1:00 PM,35417.27395,2652.337646,403.6090629,4712,27649.32724,20418,7231.327242
3/11/2017 2:00 PM,35175.63121,3634.96875,434.3885069,4712,26394.27395,19227,7167.273952
3/11/2017 3:00 PM,34854.57623,5480.0625,403.2113745,4712,24259.30235,17290,6969.302351
3/11/2017 4:00 PM,34564.33709,7467.689941,399.6074468,4712,21985.03971,15233,6752.039707
3/11/2017 5:00 PM,34394.19679,9893.457031,327.613546,4712,19461.12622,13796,5665.126217
3/11/2017 6:00 PM,35016.74947,11175.95313,202.7952395,4712,18926.0011,14034,4892.001102
3/11/2017 7:00 PM,35251.39546,11155.85645,0,4712,19383.53902,14362,5021.539019
3/11/2017 8:00 PM,34538.47511,10827.01563,0,4712,18999.45949,13791,5208.459487
3/11/2017 9:00 PM,33464.04793,10629.25781,0,4712,18122.79012,13323,4799.790119
3/11/2017 10:00 PM,31966.16373,10026.20508,0,4712,17227.95865,12743,4484.958653
3/11/2017 11:00 PM,30338.21297,9394.283203,0,4712,16231.92976,12919,3312.929764
3/12/2017 12:00 AM,28817.66652,7724.638184,0,4712,16381.02833,12336,4045.028334
3/12/2017 1:00 AM,27761.8221,7473.949219,0,4712,15575.87289,11344,4231.872885
3/12/2017 2:00 AM,27141.82644,7311.47998,0,4712,15118.34646,10887,4231.346459
3/12/2017 3:00 AM,26966.59721,6681.612793,0,4712,15572.98441,11435,4137.984414
3/12/2017 4:00 AM,27210.10942,6365.385254,0,4712,16132.72417,12060,4072.724166
3/12/2017 5:00 AM,28070.94684,5131.166504,0,4712,18227.78034,13709,4518.78034
3/12/2017 6:00 AM,29405.03076,3357.759766,0,4712,21335.271,14853,6482.270995
3/12/2017 7:00 AM,30701.61864,3149.19458,0,4712,22840.42406,16204,6636.424059
3/12/2017 8:00 AM,32423.56755,2593.523438,156.0188982,4712,24962.02521,17916,7046.02521
3/12/2017 9:00 AM,33734.93889,2903.640869,314.9693666,4712,25804.32865,18408,7396.328652
3/12/2017 10:00 AM,34382.13465,3327.30249,367.2356699,4712,25975.59649,18605,7370.596488
3/12/2017 11:00 AM,34493.655,3960.944092,403.2485555,4712,25417.46235,17923,7494.462351
3/12/2017 12:00 PM,34091.53218,4398.264648,388.4195782,4712,24592.84796,17354,7238.847957
3/12/2017 1:00 PM,33411.83714,4573.658691,397.6884818,4712,23728.48997,16393,7335.489967
3/12/2017 2:00 PM,32696.22871,4885.148438,378.5333105,4712,22720.54696,15550,7170.546964
3/12/2017 3:00 PM,32225.6796,5349.729492,348.6296355,4712,21815.32048,15097,6718.320477
3/12/2017 4:00 PM,32140.44344,5649.574219,342.1707042,4712,21436.69851,14829,6607.698513
3/12/2017 5:00 PM,32437.06614,6256.446777,278.3965057,4712,21190.22286,14816,6374.222858
3/12/2017 6:00 PM,33844.60948,6780.169434,178.5566004,4712,22173.88345,15721,6452.883446
3/12/2017 7:00 PM,35082.73683,7323.271484,0,4712,23047.46535,16280,6767.465347
3/12/2017 8:00 PM,34615.2597,7454.327148,0,4712,22448.93255,15455,6993.932552
3/12/2017 9:00 PM,33245.43229,8969.389648,0,4712,19564.04265,14285,5279.042646
3/12/2017 10:00 PM,31252.18292,8004.519531,0,4712,18535.66339,13476,5059.663392
3/12/2017 11:00 PM,29599.62903,8027.105957,0,4712,16860.52307,12246,4614.52307
3/13/2017 12:00 AM,28544.88817,6311.092285,0,4712,17521.79589,12827,4694.795886
3/13/2017 1:00 AM,28066.50809,5220.383789,0,4712,18134.12431,12923,5211.124305
3/13/2017 2:00 AM,28000.24672,4699.398438,0,4712,18588.84828,13522,5066.848278
3/13/2017 3:00 AM,28593.3225,3138.158691,0,4712,20743.16381,14647,6096.163813
3/13/2017 4:00 AM,30271.12953,2494.400879,0,4712,23064.72865,15234,7830.728651
3/13/2017 5:00 AM,32885.5536,4305.141602,0,4712,23868.41199,15623,8245.411994
3/13/2017 6:00 AM,34871.02353,6288.550781,0,4712,23870.47274,16135,7735.472745
3/13/2017 7:00 AM,35435.47695,7118.224609,0,4712,23605.25234,16406,7199.252345
3/13/2017 8:00 AM,36078.23661,6900.249023,237.1358749,4712,24228.85171,17803,6425.85171
3/13/2017 9:00 AM,36335.97937,6287.352051,311.0562621,4712,25025.57106,17943,7082.571056
3/13/2017 10:00 AM,36162.24939,6279.771484,416.0657113,4712,24754.41219,18499,6255.412194
3/13/2017 11:00 AM,35642.10493,5588.828125,428.2525888,4712,24913.02422,18289,6624.024219
3/13/2017 12:00 PM,34990.29166,4712.537598,413.9637531,4712,25151.79031,18674,6477.790308
3/13/2017 1:00 PM,34332.79217,4017.406006,447.5727398,4712,25155.81342,18621,6534.813424
3/13/2017 2:00 PM,33893.06605,3488.924316,404.3058599,4712,25287.83587,18455,6832.83587
3/13/2017 3:00 PM,33674.92261,3152.157227,387.1447474,4712,25423.62063,18638,6785.620634
3/13/2017 4:00 PM,33594.70721,2721.970947,334.8061455,4712,25825.93012,18994,6831.930119
3/13/2017 5:00 PM,33606.29729,2129.979492,261.3283977,4712,26502.9894,19681,6821.989396
3/13/2017 6:00 PM,34471.84224,1594.170166,211.500613,4712,27954.17146,20842,7112.171461
3/13/2017 7:00 PM,35860.18683,2390.189209,0,4712,28757.99762,20928,7829.997618
3/13/2017 8:00 PM,35256.44689,3942.760742,0,4712,26601.68615,19333,7268.686152
3/13/2017 9:00 PM,33681.98654,5204.098145,0,4712,23765.8884,17077,6688.888399
3/13/2017 10:00 PM,31635.91533,6115.118652,0,4712,20808.79668,15083,5725.796675
3/13/2017 11:00 PM,30090.28782,6017.846191,0,4712,19360.44163,13462,5898.441629
3/14/2017 12:00 AM,29314.58796,6262.414063,0,4712,18340.17389,12643,5697.173895
3/14/2017 1:00 AM,29094.75669,6380.262207,0,4712,18002.49448,12327,5675.494485
3/14/2017 2:00 AM,29313.94852,6542.246582,0,,22771.70193,12742,10029.70193
3/14/2017 3:00 AM,30276.30326,6376.672852,0,4712,19187.63041,12876,6311.630409
3/14/2017 4:00 AM,32449.22565,7450.111328,0,4712,20287.11432,13827,6460.11432
3/14/2017 5:00 AM,35731.72978,7175.845215,0,4712,23843.88457,16356,7487.884568
3/14/2017 6:00 AM,38058.37493,8075.829102,0,4712,25270.54582,18094,7176.545824
3/14/2017 7:00 AM,38098.83705,8362.356445,1.81909828,4712,25022.66151,18240,6782.661509
3/14/2017 8:00 AM,37524.7519,6880.259766,113.3318255,4712,25819.16031,19090,6729.160308
3/14/2017 9:00 AM,36935.25047,6378.519531,239.8121177,4712,25604.91882,18273,7331.918823
3/14/2017 10:00 AM,36055.02449,7241.452637,338.1456391,4712,23763.42622,17032,6731.426218
3/14/2017 11:00 AM,35166.75941,7605.691406,429.4579645,4712,22419.61004,16483,5936.610041
3/14/2017 12:00 PM,34512.82942,6846.817871,489.9092639,4712,22464.10229,17342,5122.102286
3/14/2017 1:00 PM,34106.31949,4812.817383,498.3547277,4712,24083.14738,18325,5758.147378
3/14/2017 2:00 PM,33976.35648,3348.374756,492.2418719,4712,25423.73985,19203,6220.739855
3/14/2017 3:00 PM,34073.53514,2436.006104,476.9372567,4712,26448.59178,20013,6435.591783
3/14/2017 4:00 PM,34036.43143,2197.050537,373.6309602,4712,26753.74993,19588,7165.749929
3/14/2017 5:00 PM,33980.38893,3029.120605,330.5427633,4712,25908.72556,19018,6890.725559
3/14/2017 6:00 PM,34394.94908,3753.319092,180.8718999,4712,25748.75809,18460,7288.75809
3/14/2017 7:00 PM,35479.05045,5812.090332,0,4712,24954.96012,17132,7822.960119
3/14/2017 8:00 PM,34650.38815,8811.186523,0,4712,21127.20163,15046,6081.201626
3/14/2017 9:00 PM,32869.88873,10034.26953,0,4712,18123.6192,13361,4762.619203
3/14/2017 10:00 PM,30597.47229,10277.41699,0,4712,15608.0553,12573,3035.055296
3/14/2017 11:00 PM,28941.98542,9594.546875,0,4712,14635.43854,11757,2878.438544
3/15/2017 12:00 AM,28062.13924,9143.892578,0,4712,14206.24666,11157,3049.246661
3/15/2017 1:00 AM,27743.80908,8836.047852,0,4712,14195.76122,11227,2968.761225
3/15/2017 2:00 AM,27837.82065,8020.103516,0,4712,15105.71713,12035,3070.717131
3/15/2017 3:00 AM,28563.21556,6922.094238,0,4712,16929.12133,13184,3745.121325
3/15/2017 4:00 AM,30576.47891,6052.797852,0,4712,19811.68106,15107,4704.68106
3/15/2017 5:00 AM,33514.9882,5792.611816,0,4712,23010.37639,17537,5473.376386
3/15/2017 6:00 AM,35455.81138,5852.395508,0,4712,24891.41587,19061,5830.415872
3/15/2017 7:00 AM,35672.51066,5621.837402,0.041166667,4712,25338.63209,19855,5483.632095
3/15/2017 8:00 AM,35685.47542,4261.848633,165.1656677,4712,26546.46112,20762,5784.461124
3/15/2017 9:00 AM,35628.60954,3665.40625,327.5951146,4712,26923.60817,20181,6742.608175
3/15/2017 10:00 AM,35281.0262,4138.691895,407.961142,4712,26022.37316,19851,6171.373164
3/15/2017 11:00 AM,34777.1065,3850.643311,479.4433837,4712,25735.01981,19564,6171.019809
3/15/2017 12:00 PM,34599.49442,3507.854004,493.9437673,4712,25885.69665,19544,6341.696648
3/15/2017 1:00 PM,34480.82829,3704.021973,492.3634085,4712,25572.44291,18530,7042.442909
